id,ingredients,ingredients_string,cuisine
48687,"['chicken broth', 'olive oil', 'baby spinach', 'all-purpose flour', 'chicken', 'romano cheese', 'half & half', 'butter', 'celery', 'fresh basil', 'grated parmesan cheese', 'potato gnocchi', 'carrots', 'black pepper', 'coarse salt', 'garlic', 'onions']",chicken broth olive oil baby spinach all-purpose flour chicken romano cheese half & half butter celery fresh basil grated parmesan cheese potato gnocchi carrots black pepper coarse salt garlic onions,E
9880,"['fresh parmesan cheese', 'cooking spray', 'garlic cloves', 'crushed tomatoes', 'finely chopped onion', 'linguine', 'dried oregano', 'parsley sprigs', 'ground black pepper', 'dry red wine', 'boneless skinless chicken breast halves', 'garlic powder', 'low-fat whole wheat crackers', 'salt']",fresh parmesan cheese cooking spray garlic cloves crushed tomatoes finely chopped onion linguine dried oregano parsley sprigs ground black pepper dry red wine boneless skinless chicken breast halves garlic powder low-fat whole wheat crackers salt,E
25590,"['diced tomatoes', 'noodles', 'eggs', 'garlic', 'bacon', 'onions', 'cheese']",diced tomatoes noodles eggs garlic bacon onions cheese,E
21842,"['mayonaise', 'fresh lime juice', 'jalapeno chilies', 'skim milk', 'avocado', 'salt']",mayonaise fresh lime juice jalapeno chilies skim milk avocado salt,D
27151,"['fennel seeds', 'pepper', 'vinegar', 'green chilies', 'onions', 'tomatoes', 'garam masala', 'garlic', 'mustard seeds', 'chopped garlic', 'curry leaves', 'water', 'potatoes', 'oil', 'ground turmeric', 'red chili peppers', 'coriander powder', 'salt', 'coconut milk', 'chicken']",fennel seeds pepper vinegar green chilies onions tomatoes garam masala garlic mustard seeds chopped garlic curry leaves water potatoes oil ground turmeric red chili peppers coriander powder salt coconut milk chicken,B
565,"['water', 'dried shiitake mushrooms', 'dried kelp']",water dried shiitake mushrooms dried kelp,E
21740,"['tomatoes', 'olive oil', 'capsicum', 'couscous', 'tumeric', 'lemon zest', 'salt', 'ground cumin', 'stock', 'garlic powder', 'chili powder', 'chicken', 'water', 'chicken breasts', 'lemon juice']",tomatoes olive oil capsicum couscous tumeric lemon zest salt ground cumin stock garlic powder chili powder chicken water chicken breasts lemon juice,B
42399,"['wheat berries', 'raisins', 'water', 'roasted almonds', 'salt', 'ground cinnamon', 'honey', 'poppy seeds', 'milk', 'dried apricot']",wheat berries raisins water roasted almonds salt ground cinnamon honey poppy seeds milk dried apricot,A
35928,"['cooked rice', 'artichoke hearts', 'bay leaves', 'garlic cloves', 'ground lamb', 'pepper', 'fennel bulb', 'salt', 'onions', 'bread crumb fresh', 'tomato juice', 'cannellini beans', 'fresh lemon juice', 'eggs', 'water', 'leeks', 'dill', 'oregano']",cooked rice artichoke hearts bay leaves garlic cloves ground lamb pepper fennel bulb salt onions bread crumb fresh tomato juice cannellini beans fresh lemon juice eggs water leeks dill oregano,E
47060,"['caraway seeds', 'raisins', 'baking powder', 'all-purpose flour', 'buttermilk', 'white sugar', 'eggs', 'salt']",caraway seeds raisins baking powder all-purpose flour buttermilk white sugar eggs salt,A
43147,"['tomato purée', 'coriander powder', 'salt', 'coriander', 'tumeric', 'vegan butter', 'cumin seed', 'ground cumin', 'garlic paste', 'vegetable oil', 'cayenne pepper', 'methi', 'garam masala', 'ginger', 'dal']",tomato purée coriander powder salt coriander tumeric vegan butter cumin seed ground cumin garlic paste vegetable oil cayenne pepper methi garam masala ginger dal,B
16625,"['clams', 'shell pasta', 'shrimp', 'olive oil', 'anchovy paste', 'dried basil', 'large garlic cloves', 'fresh parsley', 'italian plum tomatoes', 'crushed red pepper']",clams shell pasta shrimp olive oil anchovy paste dried basil large garlic cloves fresh parsley italian plum tomatoes crushed red pepper,E
16769,"['white wine', 'onions', 'extra-virgin olive oil', 'potatoes', 'eggs', 'salt']",white wine onions extra-virgin olive oil potatoes eggs salt,E
12515,"['yellow corn meal', 'large eggs', 'all-purpose flour', 'baking soda', 'vegetable oil', 'onions', 'sugar', 'baking powder', 'cayenne pepper', 'low-fat buttermilk', 'coarse salt']",yellow corn meal large eggs all-purpose flour baking soda vegetable oil onions sugar baking powder cayenne pepper low-fat buttermilk coarse salt,A
14731,"['red pepper flakes', 'fresh lemon juice', 'fresh ginger', 'chopped celery', 'sugar', 'white wine vinegar', 'dried cherry', 'apple juice']",red pepper flakes fresh lemon juice fresh ginger chopped celery sugar white wine vinegar dried cherry apple juice,E
11658,"['white onion', 'garlic', 'olive oil', 'bay leaf', 'kosher salt', 'carrots', 'white vinegar', 'jalapeno chilies', 'dried oregano']",white onion garlic olive oil bay leaf kosher salt carrots white vinegar jalapeno chilies dried oregano,E
49467,"['avocado', 'lime juice', 'bell pepper', 'cilantro', 'cucumber', 'almond butter', 'roasted sesame seeds', 'wheat', 'orange juice', 'rice paper', 'water', 'honey', 'basil', 'carrots', 'mint', 'minced ginger', 'lettuce leaves', 'rice vermicelli', 'chopped garlic']",avocado lime juice bell pepper cilantro cucumber almond butter roasted sesame seeds wheat orange juice rice paper water honey basil carrots mint minced ginger lettuce leaves rice vermicelli chopped garlic,C
19749,"['olive oil', 'chopped celery', 'bok choy', 'water', 'ground black pepper', 'garlic cloves', 'fat free less sodium chicken broth', 'sun-dried tomatoes', 'chopped onion', 'bay leaf', 'dried basil', 'cheese tortellini', 'carrots']",olive oil chopped celery bok choy water ground black pepper garlic cloves fat free less sodium chicken broth sun-dried tomatoes chopped onion bay leaf dried basil cheese tortellini carrots,E
39723,"['powdered milk', 'cheese', 'sugar', 'black sesame seeds', 'glutinous rice flour', 'eggs', 'tapioca starch', 'salt', 'water', 'vegetable oil', 'green tea powder']",powdered milk cheese sugar black sesame seeds glutinous rice flour eggs tapioca starch salt water vegetable oil green tea powder,A
5722,"['part-skim mozzarella', 'garlic powder', 'oregano', 'pepperoni slices', 'pizza sauce', 'sugar', 'boneless skinless chicken breasts', 'olive oil', 'sauce']",part-skim mozzarella garlic powder oregano pepperoni slices pizza sauce sugar boneless skinless chicken breasts olive oil sauce,C
31967,"['creole mustard', 'fresh parsley', 'light mayonnaise']",creole mustard fresh parsley light mayonnaise,E
39857,"['white wine', 'garlic', 'flour', 'beef broth', 'olive oil', 'purple onion', 'worcestershire sauce']",white wine garlic flour beef broth olive oil purple onion worcestershire sauce,E
16534,"['cherry tomatoes', 'focaccia', 'cooked shrimp', 'dijon mustard', 'gruyere cheese', 'fresh parsley', 'dry vermouth', 'dry white wine', 'corn starch', 'broccoli florets', 'garlic cloves', 'fresh basil leaves']",cherry tomatoes focaccia cooked shrimp dijon mustard gruyere cheese fresh parsley dry vermouth dry white wine corn starch broccoli florets garlic cloves fresh basil leaves,E
27334,"['kosher salt', 'low sodium chicken broth', 'grape tomatoes', 'unsalted butter', 'fresh thyme leaves', 'black pepper', 'grated parmesan cheese', 'yellow onion', 'arborio rice', 'olive oil', 'dry white wine']",kosher salt low sodium chicken broth grape tomatoes unsalted butter fresh thyme leaves black pepper grated parmesan cheese yellow onion arborio rice olive oil dry white wine,E
32215,"['kosher salt', 'gluten free all purpose flour', 'baking powder', 'tapioca starch', 'warm water', 'vegetable shortening']",kosher salt gluten free all purpose flour baking powder tapioca starch warm water vegetable shortening,A
34903,"['unsalted butter', 'sugar', 'juice', 'italian plum tomatoes', 'kosher salt']",unsalted butter sugar juice italian plum tomatoes kosher salt,A
24990,"['vidalia onion', 'red wine vinegar', 'honey', 'salt', 'pecan halves', 'cracked black pepper', 'olive oil', 'mixed greens']",vidalia onion red wine vinegar honey salt pecan halves cracked black pepper olive oil mixed greens,E
31307,"['tomatoes', 'parsley', 'ground cumin', 'eggplant', 'salt', 'harissa', 'garlic cloves', 'olive oil', 'wine vinegar']",tomatoes parsley ground cumin eggplant salt harissa garlic cloves olive oil wine vinegar,E
38874,"['cooked brown rice', 'roasted red peppers', 'fresh cilantro', 'red pepper flakes', 'black beans', 'lime wedges', 'avocado', 'salsa verde']",cooked brown rice roasted red peppers fresh cilantro red pepper flakes black beans lime wedges avocado salsa verde,D
24130,"['pizza sauce', 'green pepper', 'cheese', 'portabello mushroom', 'olive oil', 'pepperoni turkei']",pizza sauce green pepper cheese portabello mushroom olive oil pepperoni turkei,E
27816,"['sugar', 'baking soda', 'garlic', 'ramen', 'water', 'sesame oil', 'Chinese egg noodles', 'soy sauce', 'beef', 'oil', 'dark soy sauce', 'light soy sauce', 'choy sum', 'corn starch']",sugar baking soda garlic ramen water sesame oil Chinese egg noodles soy sauce beef oil dark soy sauce light soy sauce choy sum corn starch,C
939,"['zucchini', 'kimchi', 'green onions', 'cooking oil', 'sweet rice wine', 'eggs', 'salt']",zucchini kimchi green onions cooking oil sweet rice wine eggs salt,E
38293,"['turbinado', 'salt', 'vanilla beans', 'large eggs', 'water', 'whiskey']",turbinado salt vanilla beans large eggs water whiskey,A
7889,"['tasso', 'basil', 'fresh parsley', 'green onions', 'garlic cloves', 'angel hair', 'all-purpose flour', 'evaporated skim milk', 'oysters', 'creole seasoning']",tasso basil fresh parsley green onions garlic cloves angel hair all-purpose flour evaporated skim milk oysters creole seasoning,E
22114,"['cold water', 'dark corn syrup', 'pumpkin purée', 'vanilla extract', 'ground allspice', 'pecans', 'unsalted butter', 'butter', 'all-purpose flour', 'light brown sugar', 'sugar', 'large eggs', 'heavy cream', 'small eggs', 'ground cinnamon', 'ground nutmeg', 'bourbon whiskey', 'salt', 'hot water']",cold water dark corn syrup pumpkin purée vanilla extract ground allspice pecans unsalted butter butter all-purpose flour light brown sugar sugar large eggs heavy cream small eggs ground cinnamon ground nutmeg bourbon whiskey salt hot water,A
24614,"['eggs', 'dumplings', 'rice cakes', 'nori', 'green onions', 'beef', 'broth']",eggs dumplings rice cakes nori green onions beef broth,E
48827,"['fresh coriander', 'shallots', 'lime zest', 'fresh ginger', 'lemongrass', 'garlic', 'soy sauce', 'seeds']",fresh coriander shallots lime zest fresh ginger lemongrass garlic soy sauce seeds,C
3387,"['tomatoes', 'milk', 'double cream', 'cheddar cheese', 'fresh thyme', 'salt', 'eggs', 'ground black pepper', 'bacon', 'plain flour', 'pastry', 'butter']",tomatoes milk double cream cheddar cheese fresh thyme salt eggs ground black pepper bacon plain flour pastry butter,A
41676,"['sugar', 'rum', 'cream of tartar', 'large eggs', 'all-purpose flour', 'semisweet chocolate', 'whipped cream', 'milk', 'butter']",sugar rum cream of tartar large eggs all-purpose flour semisweet chocolate whipped cream milk butter,A
3152,"['flour tortillas', 'breakfast sausages', 'salsa', 'cheddar cheese', 'jalapeno chilies', 'salt', 'eggs', 'roma tomatoes', 'butter', 'onions', 'pepper', 'half & half', 'tater tots']",flour tortillas breakfast sausages salsa cheddar cheese jalapeno chilies salt eggs roma tomatoes butter onions pepper half & half tater tots,D
38805,"['avocado', 'salt and ground black pepper', 'ground coriander', 'olive oil', 'purple onion', 'ground cumin', 'fresh cilantro', 'garlic', 'chipotle chile powder', 'eggs', 'sweet potatoes', 'feta cheese crumbles']",avocado salt and ground black pepper ground coriander olive oil purple onion ground cumin fresh cilantro garlic chipotle chile powder eggs sweet potatoes feta cheese crumbles,B
27078,"['brown sugar', 'boneless chicken breast', 'garlic', 'corn starch', 'pepper', 'cooking oil', 'all-purpose flour', 'soy sauce', 'vinegar', 'salt', 'eggs', 'water', 'green onions', 'orange juice']",brown sugar boneless chicken breast garlic corn starch pepper cooking oil all-purpose flour soy sauce vinegar salt eggs water green onions orange juice,C
34940,"['large egg yolks', 'salt', 'pecorino cheese', 'large eggs', 'freshly ground pepper', 'unsalted butter', 'all-purpose flour', 'milk', 'extra-virgin olive oil', 'grated orange']",large egg yolks salt pecorino cheese large eggs freshly ground pepper unsalted butter all-purpose flour milk extra-virgin olive oil grated orange,A
16855,"['kale', 'vegetable oil', 'chicken stock', 'sesame oil', 'salt', 'spring onions', 'chicken drumsticks', 'brown mushroom', 'rice noodles']",kale vegetable oil chicken stock sesame oil salt spring onions chicken drumsticks brown mushroom rice noodles,C
41891,"['green bell pepper', 'salsa', 'chopped cilantro', 'boneless skinless chicken breasts', 'pinto beans', 'shredded cheddar cheese', 'taco seasoning', 'cooked rice', 'frozen corn', 'red bell pepper']",green bell pepper salsa chopped cilantro boneless skinless chicken breasts pinto beans shredded cheddar cheese taco seasoning cooked rice frozen corn red bell pepper,D
36715,"['spinach', 'chili powder', 'double cream', 'ground coriander', 'ground cumin', 'fresh ginger root', 'ricotta cheese', 'cornflour', 'onions', 'tumeric', 'vegetable oil', 'paprika', 'garlic cloves', 'tomatoes', 'garam masala', 'butter', 'salt', 'cashew nuts']",spinach chili powder double cream ground coriander ground cumin fresh ginger root ricotta cheese cornflour onions tumeric vegetable oil paprika garlic cloves tomatoes garam masala butter salt cashew nuts,B
49455,"['avocado', 'frozen sweet corn', 'shredded reduced fat cheddar cheese', 'chipotle peppers', 'pico de gallo', 'black pepper', 'salt', 'ground cumin', 'light sour cream', 'canned black beans', 'chicken cutlets', 'chopped cilantro', 'romaine lettuce', 'lime juice', 'baked tortilla chips']",avocado frozen sweet corn shredded reduced fat cheddar cheese chipotle peppers pico de gallo black pepper salt ground cumin light sour cream canned black beans chicken cutlets chopped cilantro romaine lettuce lime juice baked tortilla chips,D
26522,"['valencia rice', 'roasted red peppers', 'salt', 'red bell pepper', 'frozen sweet peas', 'olive oil', 'lemon', 'garlic cloves', 'sliced green onions', 'tomatoes', 'spanish onion', 'mushrooms', 'pimento stuffed olives', 'saffron', 'green bell pepper', 'artichoke hearts', 'vegetable broth', 'carrots']",valencia rice roasted red peppers salt red bell pepper frozen sweet peas olive oil lemon garlic cloves sliced green onions tomatoes spanish onion mushrooms pimento stuffed olives saffron green bell pepper artichoke hearts vegetable broth carrots,E
28420,"['pepper', 'cooked chicken', 'bow-tie pasta', 'melted butter', 'artichoke hearts', 'heavy cream', 'sliced mushrooms', 'sun-dried tomatoes', 'butter', 'cayenne pepper', 'romano cheese', 'parmesan cheese', 'salt']",pepper cooked chicken bow-tie pasta melted butter artichoke hearts heavy cream sliced mushrooms sun-dried tomatoes butter cayenne pepper romano cheese parmesan cheese salt,E
329,"['sugar', 'sherry', 'lady fingers', 'milk', 'whipped cream', 'genoise', 'pistachio nuts', 'angelica', 'egg yolks', 'candied cherries']",sugar sherry lady fingers milk whipped cream genoise pistachio nuts angelica egg yolks candied cherries,A
